,1,2,3,4,5,6,7,8,9,10
0,-0.20470765948471295,0.47894333805754824,-0.5194387150567381,-0.55573030434749,1.9657805725027142,-0.6069072192186683,-0.08497182497032589,-0.6492983938209227,-0.6583712911436106,0.9703884811832268
1,1.3934058329729904,0.09290787674371767,0.2817461528302025,0.7690225676118387,1.2464347363862822,1.1173740258550864,1.4166328021589198,0.3521826910377531,0.4740017947331622,0.4045165608402882
2,1.0071893575830049,-1.2962211091122635,0.274991633432124,0.22891287893531592,1.3529168351654497,0.48071021833106714,0.683134080304939,0.34373954179015503,0.332219853165953,-0.9579919003209011
3,0.8864293405915888,-2.0016373096603974,-0.3718425371402544,1.6690253095248706,-0.4385697358355719,1.8906326446727677,0.3860200131764895,-0.464803171425318,0.04541379024096326,-2.1112797436192903
4,-0.5397414455216628,0.4769850104122995,3.248943919430755,-1.0212275243555968,-0.5770873030407672,-1.1561628857360124,-0.42049519291858795,4.061179899288444,2.9936370383418556,0.33271318465210775
5,0.12412127567340774,0.3026135619125114,0.5237720681504165,0.0009402777753328851,1.3438097936141322,0.03197059669368482,0.19977466615153558,0.6547150851880207,0.5240071375942498,0.6385660103160444
6,-0.7135439850963832,-0.831153538853914,-2.3702316539567447,-1.8607607885507347,-0.8607573984317486,-2.0391467848248306,-0.9213323698098617,-2.962789567445931,-2.8354218510944285,-1.046342888461851
7,0.5601452930280342,-1.2659344916936925,0.11982712466055132,-1.0635124480535407,0.3328827156076713,-0.9234761247965322,0.24366167010461104,0.14978390582568915,-0.14605098735283387,-1.1827138127917747
8,-2.3594188073836815,-0.1995429553356675,-1.5419955278741118,-0.9707359122591825,-1.3070302509708969,-1.560590614105103,-2.4093045462175984,-1.9274944098426396,-1.7846795059389073,-0.5263005180783917
9,0.2863497470141551,0.37798411093737727,-0.7538865347898971,0.33128565019451905,1.3497422144987854,0.40287308694805785,0.38084577474849945,-0.9423581684873714,-0.6710651222412674,0.7154196645620736
10,0.06987668883075149,0.246674109982228,-0.011861601071082155,1.0048115907870796,1.327194613785634,1.0222807629947674,0.1315452163263085,-0.014827001338852694,0.23934129662568773,0.5784727634286365
11,-0.9192615577450494,-1.5491064382844495,0.0221845986581725,0.7583631450155793,-0.6605243277245674,0.528547755579317,-1.3065381673161618,0.027730748322715625,0.21177538491206732,-1.7142375202155913
12,0.862580082530047,-0.010031902088745189,0.05000935590418329,0.6702155943502536,0.8529650322400435,0.8858606149827654,0.8600721070078607,0.06251169488022912,0.21756325449174668,0.2032093559712657
13,-0.9558688522944143,-0.023493320691830785,-2.304233878797142,-0.6524688414608951,-1.2183019765811387,-0.8914360545344987,-0.961742182467372,-2.8802923484964276,-2.467351089162366,-0.3280688148371155
